customer_id,customer_name,segment,region,city,state
RK-19300,Ralph Kennedy,Consumer,East,Philadelphia,Pennsylvania
CG-12040,Catherine Glotzbach,Home Office,East,Philadelphia,Pennsylvania
RA-19885,Ruben Ausman,Corporate,West,Farmington,New Mexico
RP-19270,Rachel Payne,Corporate,West,Riverside,California
KC-16255,Karen Carlisle,Corporate,West,San Francisco,California
RW-19630,Rob Williams,Corporate,West,Torrance,California
JL-15850,John Lucas,Consumer,West,Seattle,Washington
CA-12775,Cynthia Arntzen,Consumer,West,Mesa,Arizona
RB-19795,Ross Baird,Home Office,East,Philadelphia,Pennsylvania
KH-16360,Katherine Hughes,Consumer,East,Philadelphia,Pennsylvania
GH-14665,Greg Hansen,Consumer,Central,Round Rock,Texas
SW-20275,Scott Williamson,Consumer,South,Jackson,Mississippi
JA-15970,Joseph Airdo,Consumer,West,Phoenix,Arizona
DL-12925,Daniel Lacy,Consumer,West,Oceanside,California
LW-16990,Lindsay Williams,Corporate,West,San Francisco,California
TB-21190,Thomas Brumley,Home Office,South,Fayetteville,Arkansas
CV-12805,Cynthia Voltz,Corporate,West,San Francisco,California
MS-17365,Maribeth Schnelling,Consumer,South,Boca Raton,Florida
BS-11800,Bryan Spruell,Home Office,East,New York City,New York
DL-13315,Delfina Latchford,Consumer,East,Philadelphia,Pennsylvania
PO-19195,Phillina Ober,Home Office,East,New York City,New York
TD-20995,Tamara Dahlen,Consumer,West,Portland,Oregon
BW-11110,Bart Watters,Corporate,Central,Detroit,Michigan
RW-19690,Robert Waldorf,Consumer,South,Wilmington,North Carolina
KB-16600,Ken Brennan,Corporate,Central,Columbus,Indiana
EB-13870,Emily Burns,Consumer,East,New York City,New York
TZ-21580,Tracy Zic,Consumer,West,Louisville,Colorado
AS-10630,Ann Steele,Home Office,Central,Pasadena,Texas
TS-21340,Toby Swindell,Consumer,Central,Houston,Texas
JG-15805,John Grady,Corporate,East,Auburn,New York
SL-20235,Sara Luxemburg,Home Office,South,Jacksonville,Florida
TS-21610,Troy Staebel,Consumer,East,New York City,New York
RF-19735,Roland Fjeld,Consumer,West,San Jose,California
MW-18235,Mitch Willingham,Corporate,South,Virginia Beach,Virginia
RD-19585,Rob Dowd,Consumer,South,Henderson,Kentucky
FM-14290,Frank Merwin,Home Office,West,Vancouver,Washington
RH-19495,Rick Hansen,Consumer,East,New York City,New York
RA-19945,Ryan Akin,Consumer,West,Murrieta,California
JK-15730,Joe Kamberova,Consumer,South,Jacksonville,North Carolina
MT-17815,Meg Tillman,Consumer,West,Scottsdale,Arizona
PO-18850,Patrick O'Brill,Consumer,Central,Burlington,Iowa
AT-10735,Annie Thurman,Consumer,Central,Chicago,Illinois
VG-21790,Vivek Gonzalez,Consumer,West,San Diego,California
PF-19165,Philip Fox,Consumer,West,Olympia,Washington
JS-15880,John Stevenson,Consumer,West,Seattle,Washington
MO-17800,Meg O'Connel,Home Office,West,Los Angeles,California
KM-16225,Kalyca Meade,Corporate,East,New York City,New York
GT-14710,Greg Tran,Consumer,East,Washington,District of Columbia
PB-19150,Philip Brown,Consumer,East,Philadelphia,Pennsylvania
HR-14770,Hallie Redmond,Home Office,West,Los Angeles,California
DE-13255,Deanra Eno,Home Office,East,Springfield,Ohio
LA-16780,Laura Armstrong,Corporate,East,Hackensack,New Jersey
AG-10390,Allen Goldenen,Consumer,East,Cincinnati,Ohio
EL-13735,Ed Ludwig,Home Office,Central,Jefferson City,Missouri
JJ-15445,Jennifer Jackson,Consumer,West,Los Angeles,California
JH-15430,Jennifer Halladay,Consumer,South,Burlington,North Carolina
RD-19660,Robert Dilbeck,Home Office,Central,Saint Peters,Missouri
MO-17500,Mary O'Rourke,Consumer,East,New York City,New York
NS-18640,Noel Staavos,Corporate,Central,Chicago,Illinois
SN-20710,Steve Nguyen,Home Office,Central,Rockford,Illinois
ZC-21910,Zuschuss Carroll,Consumer,South,Miami,Florida
LC-16885,Lena Creighton,Consumer,West,San Francisco,California
DG-13300,Deirdre Greer,Corporate,East,Philadelphia,Pennsylvania
NF-18595,Nicole Fjeld,Home Office,East,New York City,New York
BP-11185,Ben Peterman,Corporate,West,San Diego,California
MG-17650,Matthew Grinstein,Home Office,East,Philadelphia,Pennsylvania
JD-16060,Julia Dunbar,Consumer,Central,Houston,Texas
TS-21160,Theresa Swint,Corporate,East,Toledo,Ohio
BD-11620,Brian DeCherney,Consumer,West,San Francisco,California
CM-12160,Charles McCrossin,Consumer,Central,Brownsville,Texas
SN-20560,Skye Norling,Home Office,West,Los Angeles,California
EH-14005,Erica Hernandez,Home Office,West,Denver,Colorado
FO-14305,Frank Olsen,Consumer,East,New York City,New York
MS-17710,Maurice Satty,Consumer,West,Mesa,Arizona
CC-12100,Chad Cunningham,Home Office,Central,Columbus,Indiana
DW-13540,Don Weiss,Consumer,West,Seattle,Washington
BT-11395,Bill Tyler,Corporate,Central,Detroit,Michigan
KD-16270,Karen Daniels,Consumer,East,Yonkers,New York
LC-16870,Lena Cacioppo,Consumer,Central,Des Moines,Iowa
CY-12745,Craig Yedwab,Corporate,West,Oakland,California
LW-16990,Lindsay Williams,Corporate,South,Monroe,North Carolina
NP-18325,Naresj Patel,Consumer,West,San Diego,California
BT-11485,Brad Thomas,Home Office,East,Clinton,Maryland
PS-19045,Penelope Sewall,Home Office,South,Charlotte,North Carolina
NS-18640,Noel Staavos,Corporate,West,Los Angeles,California
PV-18985,Paul Van Hugh,Home Office,West,San Francisco,California
RP-19390,Resi Pölking,Consumer,Central,Houston,Texas
NM-18520,Neoma Murray,Consumer,West,Riverside,California
EH-13945,Eric Hoffmann,Consumer,Central,Houston,Texas
RA-19915,Russell Applegate,Consumer,West,Encinitas,California
DL-13495,Dionis Lloyd,Corporate,West,San Francisco,California
CS-12355,Christine Sundaresam,Consumer,South,Roswell,Georgia
HL-15040,Hunter Lopez,Consumer,South,Jonesboro,Arkansas
PA-19060,Pete Armstrong,Home Office,Central,Richmond,Indiana
BD-11605,Brian Dahlen,Consumer,South,Springfield,Virginia
GG-14650,Greg Guthrie,Corporate,West,Antioch,California
JS-15940,Joni Sundaresam,Home Office,East,Philadelphia,Pennsylvania
LR-16915,Lena Radford,Consumer,South,Homestead,Florida
FH-14275,Frank Hawley,Corporate,Central,La Porte,Indiana
AP-10915,Arthur Prichep,Consumer,West,Los Angeles,California
NC-18340,Nat Carroll,Consumer,Central,Lansing,Michigan
CB-12535,Claudia Bergmann,Corporate,East,Cuyahoga Falls,Ohio
KL-16555,Kelly Lampkin,Corporate,West,Reno,Nevada
PS-19045,Penelope Sewall,Home Office,South,Harrisonburg,Virginia
GB-14530,George Bell,Corporate,West,Los Angeles,California
AA-10315,Alex Avila,Consumer,Central,Minneapolis,Minnesota
LT-16765,Larry Tron,Consumer,West,Escondido,California
AP-10720,Anne Pryor,Home Office,East,New York City,New York
PM-18940,Paul MacIntyre,Consumer,Central,Jackson,Michigan
KC-16540,Kelly Collister,Consumer,West,Seattle,Washington
SW-20275,Scott Williamson,Consumer,Central,Royal Oak,Michigan
AA-10375,Allen Armold,Consumer,West,Los Angeles,California
LT-17110,Liz Thompson,Consumer,Central,Bloomington,Illinois
DP-13105,Dave Poirier,Corporate,East,New York City,New York
AB-10060,Adam Bellavance,Home Office,East,Concord,New Hampshire
AT-10435,Alyssa Tate,Home Office,West,Los Angeles,California
JE-15745,Joel Eaton,Consumer,East,Rockville,Maryland
CA-12055,Cathy Armstrong,Home Office,Central,Houston,Texas
DB-13060,Dave Brooks,Consumer,East,Lakewood,New Jersey
RB-19570,Rob Beeghly,Consumer,South,Jacksonville,North Carolina
HR-14830,Harold Ryan,Corporate,West,Seattle,Washington
BT-11530,Bradley Talbott,Home Office,West,Los Angeles,California
NG-18355,Nat Gilpin,Corporate,South,Coral Springs,Florida
ZC-21910,Zuschuss Carroll,Consumer,Central,Houston,Texas
LS-16945,Linda Southworth,Corporate,West,Denver,Colorado
LH-16750,Larry Hughes,Consumer,South,Charlotte,North Carolina
SW-20755,Steven Ward,Corporate,East,New York City,New York
SP-20620,Stefania Perrino,Corporate,East,Philadelphia,Pennsylvania
BF-11170,Ben Ferrer,Home Office,West,Los Angeles,California
BM-11140,Becky Martin,Consumer,East,New York City,New York
ZC-21910,Zuschuss Carroll,Consumer,West,Los Angeles,California
KT-16480,Kean Thornton,Consumer,East,Buffalo,New York
BG-11695,Brooke Gillingham,Corporate,East,Cincinnati,Ohio
PG-18820,Patrick Gardner,Consumer,South,Boynton Beach,Florida
GM-14680,Greg Matthias,Consumer,West,Seattle,Washington
PG-18820,Patrick Gardner,Consumer,East,New York City,New York
EJ-14155,Eva Jacobs,Consumer,South,Gulfport,Mississippi
NP-18700,Nora Preis,Consumer,West,Fresno,California
IM-15070,Irene Maddox,Consumer,Central,Milwaukee,Wisconsin
MH-18115,Mick Hernandez,Home Office,East,Chester,Pennsylvania
RB-19795,Ross Baird,Home Office,South,Charlotte,North Carolina
JR-15700,Jocasta Rupert,Consumer,South,Jacksonville,Florida
SM-20950,Suzanne McNair,Corporate,South,Greenville,North Carolina
CS-12355,Christine Sundaresam,Consumer,East,Long Beach,New York
CC-12220,Chris Cortes,Consumer,Central,La Porte,Indiana
PF-19225,Phillip Flathmann,Consumer,West,San Francisco,California
JC-16105,Julie Creighton,Corporate,West,Los Angeles,California
BG-11695,Brooke Gillingham,Corporate,West,Louisville,Colorado
DC-12850,Dan Campbell,Consumer,South,Florence,Alabama
SP-20545,Sibella Parks,Corporate,Central,Chicago,Illinois
MS-17710,Maurice Satty,Consumer,Central,Fort Worth,Texas
BD-11770,Bryan Davis,Consumer,Central,Houston,Texas
KC-16255,Karen Carlisle,Corporate,South,Macon,Georgia
TR-21325,Toby Ritter,Consumer,Central,Cedar Rapids,Iowa
SA-20830,Sue Ann Reed,Consumer,South,Jacksonville,Florida
KW-16435,Katrina Willman,Consumer,Central,Austin,Texas
GM-14500,Gene McClure,Consumer,East,Providence,Rhode Island
AD-10180,Alan Dominguez,Home Office,East,New York City,New York
TB-21355,Todd Boyes,Corporate,East,New York City,New York
CC-12430,Chuck Clark,Home Office,West,San Francisco,California
PF-19165,Philip Fox,Consumer,West,San Diego,California
JH-16180,Justin Hirsh,Consumer,West,Pueblo,Colorado
EB-13975,Erica Bern,Corporate,West,Fairfield,California
QJ-19255,Quincy Jones,Corporate,Central,Saint Paul,Minnesota
AA-10315,Alex Avila,Consumer,West,San Francisco,California
LC-17140,Logan Currie,Consumer,South,Springfield,Virginia
TC-21535,Tracy Collins,Home Office,South,Arlington,Virginia
CS-12460,Chuck Sachs,Consumer,South,Columbus,Georgia
BM-11785,Bryan Mills,Consumer,Central,Houston,Texas
RC-19825,Roy Collins,Consumer,West,Pasadena,California
FM-14380,Fred McMath,Consumer,East,Lawrence,Massachusetts
PK-19075,Pete Kriz,Consumer,East,Columbus,Ohio
HG-14965,Henry Goldwyn,Corporate,West,Los Angeles,California
HA-14920,Helen Andreada,Consumer,East,Philadelphia,Pennsylvania
LW-16825,Laurel Workman,Corporate,South,Deltona,Florida
MC-17575,Matt Collins,Consumer,East,Cincinnati,Ohio
LP-17095,Liz Preis,Consumer,South,Murray,Kentucky
EB-14170,Evan Bailliet,Consumer,South,Wilmington,North Carolina
GZ-14545,George Zrebassa,Corporate,East,Lawrence,Massachusetts
LE-16810,Laurel Elliston,Consumer,Central,Chicago,Illinois
AD-10180,Alan Dominguez,Home Office,East,Philadelphia,Pennsylvania
CP-12085,Cathy Prescott,Corporate,East,Norwich,Connecticut
FG-14260,Frank Gastineau,Home Office,West,San Francisco,California
LD-17005,Lisa DeCherney,Consumer,West,San Francisco,California
AB-10255,Alejandro Ballentine,Home Office,East,Lorain,Ohio
MN-17935,Michael Nguyen,Consumer,Central,Dallas,Texas
HP-14815,Harold Pawlan,Home Office,West,Los Angeles,California
JR-15670,Jim Radford,Consumer,East,Middletown,Connecticut
JF-15190,Jamie Frazer,Consumer,West,Los Angeles,California
CM-12115,Chad McGuire,Consumer,East,New York City,New York
AS-10045,Aaron Smayling,Corporate,South,Jacksonville,North Carolina
KB-16315,Karl Braun,Consumer,East,Freeport,New York
BN-11515,Bradley Nguyen,Consumer,Central,Lakeville,Minnesota
BP-11290,Beth Paige,Consumer,Central,Evanston,Illinois
AS-10045,Aaron Smayling,Corporate,South,Arlington,Virginia
DC-12850,Dan Campbell,Consumer,Central,Houston,Texas
ND-18370,Natalie DeCherney,Consumer,South,Louisville,Kentucky
LB-16735,Larry Blacks,Consumer,Central,Fort Worth,Texas
KT-16465,Kean Takahito,Consumer,West,Los Angeles,California
HM-14860,Harry Marie,Corporate,East,Philadelphia,Pennsylvania
AB-10600,Ann Blume,Corporate,West,Tucson,Arizona
SZ-20035,Sam Zeldin,Home Office,West,Pico Rivera,California
JR-15670,Jim Radford,Consumer,West,Colorado Springs,Colorado
MG-17890,Michael Granlund,Home Office,East,Clinton,Maryland
KM-16720,Kunst Miller,Consumer,West,Vallejo,California
CA-12265,Christina Anderson,Consumer,West,Provo,Utah
VD-21670,Valerie Dominguez,Consumer,West,Pleasant Grove,Utah
JK-16120,Julie Kriz,Home Office,Central,Aurora,Illinois
PP-18955,Paul Prost,Home Office,South,Smyrna,Georgia
YS-21880,Yana Sorensen,Corporate,South,Burlington,North Carolina
CK-12760,Cyma Kinney,Corporate,Central,Aurora,Illinois
NC-18340,Nat Carroll,Consumer,East,New York City,New York
KM-16375,Katherine Murray,Home Office,South,Salem,Virginia
GM-14455,Gary Mitchum,Home Office,East,Columbus,Ohio
SD-20485,Shirley Daniels,Home Office,East,Philadelphia,Pennsylvania
KD-16270,Karen Daniels,Consumer,East,New York City,New York
AB-10105,Adrian Barton,Consumer,West,Phoenix,Arizona
SZ-20035,Sam Zeldin,Home Office,Central,Grand Prairie,Texas
JD-15895,Jonathan Doherty,Corporate,East,New York City,New York
HA-14905,Helen Abelman,Consumer,East,New York City,New York
BT-11305,Beth Thompson,Home Office,West,Costa Mesa,California
SV-20815,Stuart Van,Corporate,Central,Houston,Texas
RW-19540,Rick Wilson,Corporate,West,Mesa,Arizona
DK-12835,Damala Kotsonis,Corporate,West,Salinas,California
LT-17110,Liz Thompson,Consumer,East,Columbus,Ohio
IM-15070,Irene Maddox,Consumer,South,Florence,Alabama
FP-14320,Frank Preis,Consumer,West,Seattle,Washington
ST-20530,Shui Tom,Consumer,East,Parma,Ohio
JE-15745,Joel Eaton,Consumer,Central,Amarillo,Texas
BD-11320,Bill Donatelli,Consumer,East,Providence,Rhode Island
MM-17920,Michael Moore,Consumer,West,San Francisco,California
PW-19030,Pauline Webber,Corporate,South,Richmond,Kentucky
SC-20440,Shaun Chance,Corporate,West,Aurora,Colorado
SD-20485,Shirley Daniels,Home Office,Central,Chicago,Illinois
TS-21160,Theresa Swint,Corporate,East,Philadelphia,Pennsylvania
JB-15400,Jennifer Braxton,Corporate,West,Los Angeles,California
TS-21085,Thais Sissman,Consumer,West,Phoenix,Arizona
MC-17425,Mark Cousins,Corporate,South,Mobile,Alabama
ME-17320,Maria Etezadi,Home Office,South,Columbus,Georgia
SC-20440,Shaun Chance,Corporate,East,New Bedford,Massachusetts
NH-18610,Nicole Hansen,Corporate,Central,Irving,Texas
AA-10480,Andrew Allen,Consumer,East,Middletown,Connecticut
LC-17140,Logan Currie,Consumer,West,Seattle,Washington
MB-18085,Mick Brown,Consumer,East,Vineland,New Jersey
LC-16930,Linda Cazamias,Corporate,Central,Pasadena,Texas
KD-16495,Keith Dawkins,Corporate,East,New York City,New York
MB-17305,Maria Bertelson,Consumer,West,Glendale,Arizona
TH-21550,Tracy Hopkins,Home Office,South,Jacksonville,Florida
DK-12835,Damala Kotsonis,Corporate,Central,Detroit,Michigan
ON-18715,Odella Nelson,Corporate,East,Philadelphia,Pennsylvania
KN-16390,Katherine Nockton,Corporate,West,Los Angeles,California
NM-18520,Neoma Murray,Consumer,Central,Houston,Texas
NP-18685,Nora Pelletier,Home Office,East,Niagara Falls,New York
CG-12040,Catherine Glotzbach,Home Office,East,New York City,New York
CS-12505,Cindy Stewart,Consumer,South,Thomasville,North Carolina
KD-16345,Katherine Ducich,Consumer,West,Westminster,California
MK-18160,Mike Kennedy,Consumer,West,San Francisco,California
DW-13540,Don Weiss,Consumer,South,Jackson,Tennessee
CP-12340,Christine Phan,Corporate,West,Seattle,Washington
MS-17770,Maxwell Schwartz,Consumer,East,New York City,New York
CM-12655,Corinna Mitchell,Home Office,West,Los Angeles,California
Co-12640,Corey-Lock,Consumer,East,Philadelphia,Pennsylvania
DL-13495,Dionis Lloyd,Corporate,East,New York City,New York
TS-21370,Todd Sumrall,Corporate,East,New York City,New York
JW-15220,Jane Waco,Corporate,West,Vancouver,Washington
RF-19840,Roy Französisch,Consumer,South,Columbus,Georgia
JD-15790,John Dryer,Consumer,Central,Coppell,Texas
NK-18490,Neil Knudson,Home Office,West,San Francisco,California
NG-18430,Nathan Gelder,Consumer,Central,Austin,Texas
PC-19000,Pauline Chand,Home Office,West,Los Angeles,California
AR-10540,Andy Reiter,Consumer,East,New York City,New York
CS-12505,Cindy Stewart,Consumer,South,Columbus,Georgia
LS-16975,Lindsay Shagiari,Home Office,Central,Omaha,Nebraska
JM-15535,Jessica Myrick,Consumer,West,Los Angeles,California
NH-18610,Nicole Hansen,Corporate,West,Pomona,California
RA-19915,Russell Applegate,Consumer,Central,Dallas,Texas
AI-10855,Arianne Irving,Consumer,East,Philadelphia,Pennsylvania
MC-17845,Michael Chen,Consumer,West,North Las Vegas,Nevada
TB-21400,Tom Boeckenhauer,Consumer,West,Seattle,Washington
VW-21775,Victoria Wilson,Corporate,West,San Francisco,California
PL-18925,Paul Lucas,Home Office,Central,Chicago,Illinois
GH-14425,Gary Hwang,Consumer,West,Tucson,Arizona
CJ-12010,Caroline Jumper,Consumer,East,Allentown,Pennsylvania
MC-18130,Mike Caudle,Corporate,East,Newark,Delaware
BV-11245,Benjamin Venier,Corporate,South,Miami,Florida
JF-15490,Jeremy Farry,Consumer,West,Tempe,Arizona
EB-13840,Ellis Ballard,Corporate,East,New York City,New York
MP-18175,Mike Pelletier,Home Office,West,Laguna Niguel,California
JM-15655,Jim Mitchum,Corporate,East,Bridgeton,New Jersey
CL-11890,Carl Ludwig,Consumer,East,Everett,Massachusetts
CK-12205,Chloris Kastensmidt,Consumer,East,Columbus,Ohio
DB-13270,Deborah Brumfield,Home Office,West,San Diego,California
PC-18745,Pamela Coakley,Corporate,East,Watertown,New York
VB-21745,Victoria Brennan,Corporate,Central,San Antonio,Texas
EP-13915,Emily Phan,Consumer,East,New York City,New York
ME-17320,Maria Etezadi,Home Office,Central,Houston,Texas
IG-15085,Ivan Gibson,Consumer,West,San Diego,California
JS-15940,Joni Sundaresam,Home Office,Central,Appleton,Wisconsin
BO-11425,Bobby Odegard,Consumer,South,Richmond,Kentucky
VW-21775,Victoria Wilson,Corporate,West,Bellevue,Washington
AB-10150,Aimee Bixby,Consumer,East,Long Beach,New York
JW-16075,Julia West,Consumer,East,Philadelphia,Pennsylvania
JE-15475,Jeremy Ellison,Consumer,West,Seattle,Washington
EB-13750,Edward Becker,Corporate,West,Seattle,Washington
PK-18910,Paul Knutson,Home Office,West,San Francisco,California
CS-12400,Christopher Schild,Home Office,West,Seattle,Washington
SG-20470,Sheri Gordon,Consumer,East,New York City,New York
CM-12190,Charlotte Melton,Consumer,East,Philadelphia,Pennsylvania
CL-12565,Clay Ludtke,Consumer,South,Columbia,South Carolina
JO-15550,Jesus Ocampo,Home Office,West,Seattle,Washington
AW-10840,Anthony Witt,Consumer,Central,Allen,Texas
DV-13465,Dianna Vittorini,Consumer,West,Los Angeles,California
AH-10075,Adam Hart,Corporate,South,Atlanta,Georgia
SC-20095,Sanjit Chand,Consumer,West,Los Angeles,California
MC-18100,Mick Crebagga,Consumer,Central,El Paso,Texas
